idCursoEpisodioCompleto;idUsuario;descSlugCurso;descSlugCursoEpisodio;dtCriacao
1214;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-01;2025-03-19 13:22:43
1215;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-02;2025-03-19 13:22:44
1216;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-03;2025-03-19 13:22:46
1217;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-04;2025-03-19 13:22:47
1218;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-05;2025-03-19 13:22:48
1219;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-06;2025-03-19 13:22:50
1220;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-07;2025-03-19 13:22:52
1221;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-08;2025-03-19 13:22:53
1222;367c3a5f-c6c7-4b20-9989-dea01d881b20;github-2025;ep-09;2025-03-19 13:22:54
1223;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-04;2025-03-19 13:32:42
1224;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-05;2025-03-19 13:32:43
1225;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-03;2025-03-19 13:32:46
1226;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-02;2025-03-19 13:32:47
1227;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-01;2025-03-19 13:32:49
1228;88e67c53-1e14-4969-81fb-ac4808ddde41;github-2025;ep-04;2025-03-19 13:43:09
1229;d1a3a904-3800-41a4-ad39-84d3b6bd1334;estatistica-2024;ep-01;2025-03-19 13:46:39
1230;d1a3a904-3800-41a4-ad39-84d3b6bd1334;estatistica-2024;ep-02;2025-03-19 13:46:41
1231;d1a3a904-3800-41a4-ad39-84d3b6bd1334;estatistica-2024;ep-03;2025-03-19 13:46:46
1232;149a3769-f49a-4d5f-ba03-c45fcd006647;pandas-2025;ep-01;2025-03-19 14:19:35
1233;149a3769-f49a-4d5f-ba03-c45fcd006647;pandas-2025;ep-02;2025-03-19 14:19:37
1234;88e67c53-1e14-4969-81fb-ac4808ddde41;github-2025;ep-05;2025-03-19 15:59:05
1235;82827fd9-0eaf-4278-9d05-4170b1e04899;python-2025;ep-05;2025-03-19 17:27:28
1237;eb628a22-1043-40b7-830a-92bf00e47047;github-2025;ep-01;2025-03-19 17:46:53
1238;675e69ca-7caa-4ae2-864c-342011c70a9f;lago-mago-2024;ep-01;2025-03-19 18:29:53
1239;88e67c53-1e14-4969-81fb-ac4808ddde41;github-2025;ep-06;2025-03-19 18:57:17
1240;88e67c53-1e14-4969-81fb-ac4808ddde41;github-2025;ep-07;2025-03-19 19:21:58
1241;88e67c53-1e14-4969-81fb-ac4808ddde41;github-2025;ep-08;2025-03-19 19:55:33
1242;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;github-2025;ep-08;2025-03-19 20:15:56
1243;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-01;2025-03-19 20:28:39
1244;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-02;2025-03-19 20:28:41
1245;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-03;2025-03-19 20:28:44
1246;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-04;2025-03-19 20:28:45
1247;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-05;2025-03-19 20:28:46
1248;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-06;2025-03-19 20:28:47
1249;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-07;2025-03-19 20:28:50
1250;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-08;2025-03-19 20:28:51
1251;7f39e42f-390a-411a-bc62-b73d084fb2c2;github-2025;ep-09;2025-03-19 20:28:53
1252;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-12;2025-03-19 20:29:19
1253;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-11;2025-03-19 20:29:20
1254;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-10;2025-03-19 20:29:21
1255;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-09;2025-03-19 20:29:23
1256;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-08;2025-03-19 20:29:24
1257;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-07;2025-03-19 20:29:25
1258;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-06;2025-03-19 20:29:27
1259;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-05;2025-03-19 20:29:29
1260;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-04;2025-03-19 20:29:30
1261;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-03;2025-03-19 20:29:31
1262;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-02;2025-03-19 20:29:32
1263;7f39e42f-390a-411a-bc62-b73d084fb2c2;python-2025;ep-01;2025-03-19 20:29:33
1264;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-08;2025-03-19 20:35:59
1265;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-07;2025-03-19 20:36:01
1266;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-06;2025-03-19 20:36:02
1267;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-05;2025-03-19 20:36:03
1268;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-04;2025-03-19 20:36:04
1269;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-03;2025-03-19 20:36:06
1270;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-02;2025-03-19 20:36:07
1271;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-01;2025-03-19 20:36:08
1272;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-01;2025-03-19 21:07:19
1273;c35a2d83-00fa-418c-8130-46c52cd9e2b1;github-2025;ep-01;2025-03-19 21:47:42
1274;38803fcc-bf04-4da5-85c6-610e8698ee70;github-2025;ep-01;2025-03-19 21:56:49
1275;f697e63a-8564-449c-8abf-0656ae492dc8;python-2025;ep-03;2025-03-19 22:12:14
1276;a67654d4-783d-4d55-a2f1-145c2cd4d297;estatistica-2024;ep-01;2025-03-19 22:44:19
1277;3a501eba-d10b-4f8a-aa31-fcd6af5045d7;estatistica-2024;ep-01;2025-03-19 22:47:27
1278;a67654d4-783d-4d55-a2f1-145c2cd4d297;estatistica-2024;ep-02;2025-03-19 22:47:52
1279;77b7b186-a785-4190-87d8-281a141ba96c;github-2025;ep-01;2025-03-19 22:47:52
1280;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-08;2025-03-19 22:52:43
1281;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-01;2025-03-19 22:52:48
1282;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-02;2025-03-19 22:52:49
1283;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-03;2025-03-19 22:52:51
1284;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-04;2025-03-19 22:52:52
1285;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-05;2025-03-19 22:52:54
1286;22ab1450-1838-49e6-a108-c6914b7aa5fc;python-2025;ep-06;2025-03-19 22:52:55
1287;77b7b186-a785-4190-87d8-281a141ba96c;github-2025;ep-02;2025-03-19 23:25:39
1288;567c68cd-4fd6-4a40-822e-e7463a74c825;github-2025;ep-09;2025-03-20 00:44:26
1289;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-01;2025-03-20 00:58:15
1290;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-02;2025-03-20 00:58:16
1291;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-03;2025-03-20 00:58:17
1292;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-04;2025-03-20 00:58:19
1293;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-05;2025-03-20 00:58:20
1294;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-06;2025-03-20 00:58:21
1295;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-07;2025-03-20 00:58:23
1296;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-08;2025-03-20 00:58:24
1297;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;github-2025;ep-09;2025-03-20 00:58:25
1298;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-01;2025-03-20 00:58:43
1299;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-02;2025-03-20 00:58:44
1300;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-03;2025-03-20 00:58:46
1301;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-04;2025-03-20 00:58:47
1302;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-05;2025-03-20 00:58:49
1303;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-06;2025-03-20 00:58:50
1304;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-07;2025-03-20 00:58:54
1305;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-08;2025-03-20 00:58:55
1306;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-09;2025-03-20 00:58:57
1307;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-10;2025-03-20 01:00:38
1308;a3d6f4d6-f073-40a5-930d-f0ff19aad67c;python-2025;ep-11;2025-03-20 01:01:06
1309;d0ab093b-8768-491c-9565-1770682dcd3c;github-2025;ep-01;2025-03-20 01:56:51
1310;d0ab093b-8768-491c-9565-1770682dcd3c;github-2025;ep-02;2025-03-20 01:56:52
1311;d0ab093b-8768-491c-9565-1770682dcd3c;github-2025;ep-03;2025-03-20 01:56:55
1312;dbb484f1-fbdb-497f-bc6d-e5e73c17bc76;python-2025;ep-07;2025-03-20 02:02:51
1313;89fb2970-5d2f-41d2-9fc3-b559fbbc832f;estatistica-2024;ep-01;2025-03-20 02:07:45
1314;b262edcb-85a5-4d0f-923f-d0e5be6fe462;lago-mago-2024;ep-01;2025-03-20 02:27:34
1315;d0ab093b-8768-491c-9565-1770682dcd3c;python-2025;ep-06;2025-03-20 02:49:34
1316;f697e63a-8564-449c-8abf-0656ae492dc8;python-2025;ep-04;2025-03-20 02:52:45
1317;d0ab093b-8768-491c-9565-1770682dcd3c;python-2025;ep-07;2025-03-20 03:47:17
1318;d0ab093b-8768-491c-9565-1770682dcd3c;python-2025;ep-09;2025-03-20 03:54:13
1319;cf06414d-21b5-4e20-b317-f663ef9ad7bd;lago-mago-2024;ep-01;2025-03-20 04:04:09
1320;cf06414d-21b5-4e20-b317-f663ef9ad7bd;lago-mago-2024;ep-02;2025-03-20 04:04:15
1321;1fdb1c33-d189-4ae7-8c80-4cd35c36d460;github-2024;ep-01;2025-03-20 08:03:33
1322;1fdb1c33-d189-4ae7-8c80-4cd35c36d460;github-2024;ep-02;2025-03-20 08:03:35
1323;1fdb1c33-d189-4ae7-8c80-4cd35c36d460;github-2024;ep-03;2025-03-20 08:03:36
1324;149a3769-f49a-4d5f-ba03-c45fcd006647;pandas-2025;ep-03;2025-03-20 08:11:42
1325;1fdb1c33-d189-4ae7-8c80-4cd35c36d460;python-2024;ep-01;2025-03-20 09:32:36
1326;61ce2e46-1535-41f2-a1d8-6acfb1cf5250;python-2025;ep-01;2025-03-20 09:34:57
1327;149a3769-f49a-4d5f-ba03-c45fcd006647;pandas-2025;ep-04;2025-03-20 12:27:47
1328;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-01;2025-03-20 12:40:07
1329;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-02;2025-03-20 12:40:08
1330;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-03;2025-03-20 12:40:09
1331;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-04;2025-03-20 12:40:11
1332;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-01;2025-03-20 12:40:48
1333;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-02;2025-03-20 12:40:51
1334;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-03;2025-03-20 12:40:52
1335;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-04;2025-03-20 12:40:54
1336;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-05;2025-03-20 12:40:55
1337;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-06;2025-03-20 12:40:56
1338;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-07;2025-03-20 12:40:57
1339;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-08;2025-03-20 12:40:59
1340;bffb2818-5da2-42fc-8d9a-add39ad376d7;github-2025;ep-09;2025-03-20 12:41:01
1341;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-01;2025-03-20 12:41:24
1342;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-02;2025-03-20 12:41:25
1343;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-03;2025-03-20 12:41:27
1344;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-04;2025-03-20 12:41:28
1345;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-05;2025-03-20 12:41:29
1346;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-06;2025-03-20 12:41:30
1347;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-07;2025-03-20 12:41:32
1348;bffb2818-5da2-42fc-8d9a-add39ad376d7;python-2025;ep-08;2025-03-20 12:41:35
1349;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-05;2025-03-20 13:19:42
1350;b8fcbb76-1a27-43f1-b201-83cef3741205;python-2025;ep-01;2025-03-20 13:34:27
1351;b8fcbb76-1a27-43f1-b201-83cef3741205;python-2025;ep-02;2025-03-20 13:34:30
1352;b8fcbb76-1a27-43f1-b201-83cef3741205;python-2025;ep-03;2025-03-20 13:34:32
1353;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-06;2025-03-20 13:35:25
1354;847e5dbd-58ce-4d53-bce8-4d87e0162a7c;pandas-2025;ep-07;2025-03-20 14:23:25
1355;2d5aeca6-d468-4759-a354-de06c1d22967;ml-2024;ep-02;2025-03-20 14:55:57
1356;96b615ad-f7e9-485c-a402-bf8b400e8177;sql-2020;ep-01;2025-03-20 15:02:49
1357;a67654d4-783d-4d55-a2f1-145c2cd4d297;estatistica-2024;ep-03;2025-03-20 15:21:24
1358;88e67c53-1e14-4969-81fb-ac4808ddde41;sql-2020;ep-01;2025-03-20 15:32:38
1359;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-02;2025-03-20 16:20:17
1360;d0ab093b-8768-491c-9565-1770682dcd3c;python-2025;ep-10;2025-03-20 16:25:44
1361;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-08;2025-03-20 16:43:55
1362;6fe190a0-b4b4-41b2-9a48-3665378b4f99;github-2025;ep-03;2025-03-20 17:05:38
1363;6fe190a0-b4b4-41b2-9a48-3665378b4f99;github-2025;ep-02;2025-03-20 17:05:44
1364;6fe190a0-b4b4-41b2-9a48-3665378b4f99;github-2025;ep-01;2025-03-20 17:05:45
1365;1702ba01-9342-4837-9034-ffe324cfcf46;github-2025;ep-01;2025-03-20 17:24:36
1366;1702ba01-9342-4837-9034-ffe324cfcf46;github-2025;ep-02;2025-03-20 17:24:38
1367;a67654d4-783d-4d55-a2f1-145c2cd4d297;estatistica-2024;ep-04;2025-03-20 17:29:51
1368;d0ab093b-8768-491c-9565-1770682dcd3c;python-2025;ep-12;2025-03-20 17:38:17
1369;96b615ad-f7e9-485c-a402-bf8b400e8177;sql-2020;ep-02;2025-03-20 19:06:18
1370;0f0e3516-518c-4147-888b-864dd5b49921;python-2025;ep-02;2025-03-20 19:27:25
1371;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;python-2025;ep-01;2025-03-20 20:24:44
1372;6fe190a0-b4b4-41b2-9a48-3665378b4f99;github-2025;ep-04;2025-03-20 20:54:37
1373;10dfb585-c174-46df-830c-e110c9443ab0;estatistica-2024;ep-01;2025-03-20 21:12:59
1374;10dfb585-c174-46df-830c-e110c9443ab0;estatistica-2024;ep-02;2025-03-20 21:13:06
1375;10dfb585-c174-46df-830c-e110c9443ab0;estatistica-2024;ep-03;2025-03-20 21:13:22
1376;10dfb585-c174-46df-830c-e110c9443ab0;estatistica-2024;ep-04;2025-03-20 21:13:29
1377;10dfb585-c174-46df-830c-e110c9443ab0;estatistica-2024;ep-05;2025-03-20 21:13:53
1378;88e67c53-1e14-4969-81fb-ac4808ddde41;sql-2020;ep-02;2025-03-20 21:37:10
1379;61ce2e46-1535-41f2-a1d8-6acfb1cf5250;python-2025;ep-02;2025-03-20 21:56:02
1380;61ce2e46-1535-41f2-a1d8-6acfb1cf5250;python-2025;ep-03;2025-03-20 22:42:18
1381;16f1c00b-b44c-4848-940e-658ae9695c17;pandas-2024;ep-05;2025-03-20 23:25:33
1382;d1a3a904-3800-41a4-ad39-84d3b6bd1334;estatistica-2024;ep-04;2025-03-21 03:40:19
1383;d1a3a904-3800-41a4-ad39-84d3b6bd1334;estatistica-2024;ep-05;2025-03-21 03:40:26
1384;fd43a478-47e6-4196-ae1b-e8034ddde869;ml-2024;ep-01;2025-03-21 12:34:58
1385;b8fcbb76-1a27-43f1-b201-83cef3741205;python-2025;ep-04;2025-03-21 13:12:47
1386;b8fcbb76-1a27-43f1-b201-83cef3741205;python-2025;ep-05;2025-03-21 13:23:50
1387;48be11fe-0606-435d-a6e3-e0aaf367461d;python-2025;ep-06;2025-03-21 13:30:13
1388;1702ba01-9342-4837-9034-ffe324cfcf46;python-2025;ep-01;2025-03-21 13:54:03
1389;1702ba01-9342-4837-9034-ffe324cfcf46;python-2025;ep-02;2025-03-21 14:03:57
1390;1702ba01-9342-4837-9034-ffe324cfcf46;python-2025;ep-03;2025-03-21 14:22:18
1391;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;python-2025;ep-02;2025-03-21 14:22:23
1392;1702ba01-9342-4837-9034-ffe324cfcf46;python-2025;ep-04;2025-03-21 14:33:21
1393;88e67c53-1e14-4969-81fb-ac4808ddde41;sql-2020;ep-03;2025-03-21 14:34:59
1394;1702ba01-9342-4837-9034-ffe324cfcf46;python-2025;ep-05;2025-03-21 14:58:56
1395;45eb44a5-af80-4a2b-b46f-91950cc62565;python-2025;ep-03;2025-03-21 15:03:31
1396;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-03;2025-03-21 15:52:44
1397;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-04;2025-03-21 15:52:46
1398;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-09;2025-03-21 16:39:55
1399;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-05;2025-03-21 17:18:59
1400;e35de700-37f1-44b3-ab53-f8758c7e26dd;pandas-2025;ep-06;2025-03-21 17:19:01
1401;32991de7-0961-40a0-a206-8e6a97f365e6;python-2025;ep-01;2025-03-21 17:36:11
1402;32991de7-0961-40a0-a206-8e6a97f365e6;python-2025;ep-02;2025-03-21 17:39:33
1403;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-10;2025-03-21 17:39:59
1404;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-01;2025-03-21 18:46:27
1405;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-02;2025-03-21 18:46:30
1406;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-03;2025-03-21 18:46:34
1407;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-04;2025-03-21 18:46:36
1408;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-05;2025-03-21 18:46:38
1409;45eb44a5-af80-4a2b-b46f-91950cc62565;python-2025;ep-04;2025-03-21 18:55:23
1410;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-06;2025-03-21 18:59:59
1411;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-09;2025-03-21 19:06:20
1412;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-10;2025-03-21 19:06:24
1413;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-11;2025-03-21 19:06:26
1414;c4b96198-31fe-4cd4-a803-e972e4c63b48;python-2025;ep-12;2025-03-21 19:06:29
1415;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-08;2025-03-21 19:08:14
1416;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-09;2025-03-21 19:08:16
1417;2d41aaca-006d-4587-a68f-567e50ff48c4;python-2025;ep-07;2025-03-21 19:08:26
1418;5d637427-bfbe-45cd-a196-4367860ce58f;sql-2020;ep-01;2025-03-21 19:44:31
1419;5d637427-bfbe-45cd-a196-4367860ce58f;sql-2020;ep-02;2025-03-21 19:44:36
1420;7dc05438-9e8e-472e-9d86-4868b06fa7c7;python-2025;ep-01;2025-03-21 20:37:44
1421;7dc05438-9e8e-472e-9d86-4868b06fa7c7;python-2025;ep-02;2025-03-21 20:37:47
1422;309791a1-2b87-468e-9580-d7a8969b1dfb;lago-mago-2024;ep-01;2025-03-21 21:04:18
1423;b1035cff-8e0f-47b8-b0c2-e18a09c1abc7;sql-2020;ep-01;2025-03-21 21:17:52
1424;38803fcc-bf04-4da5-85c6-610e8698ee70;github-2025;ep-02;2025-03-21 21:25:30
1425;88e67c53-1e14-4969-81fb-ac4808ddde41;sql-2020;ep-04;2025-03-21 23:13:29
1426;89fb2970-5d2f-41d2-9fc3-b559fbbc832f;estatistica-2024;ep-02;2025-03-21 23:19:55
1427;d791a380-15af-4989-9416-2ea182f789a9;python-2025;ep-01;2025-03-22 02:03:06
1429;fd8d5fec-f09f-48f3-b411-43a5e9bcca4b;python-2025;ep-01;2025-03-22 19:32:41
1430;fd8d5fec-f09f-48f3-b411-43a5e9bcca4b;python-2025;ep-02;2025-03-22 19:49:41
1431;e3899131-6b46-45c6-a43e-b5b6179203c8;github-2025;ep-01;2025-03-22 19:51:45
1432;d0ab093b-8768-491c-9565-1770682dcd3c;pandas-2025;ep-02;2025-03-22 21:57:14
1433;d0ab093b-8768-491c-9565-1770682dcd3c;pandas-2025;ep-01;2025-03-22 21:57:15
1440;f2042388-1564-479b-a4c8-894f25074c87;python-2025;ep-07;2025-03-23 14:26:23
1441;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-01;2025-03-23 14:54:26
1442;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-02;2025-03-23 14:54:27
1443;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-03;2025-03-23 14:54:28
1444;844e6781-5883-4603-8e1d-7b1b897d1408;python-2025;ep-01;2025-03-23 16:05:52
1445;844e6781-5883-4603-8e1d-7b1b897d1408;python-2025;ep-02;2025-03-23 16:06:00
1446;844e6781-5883-4603-8e1d-7b1b897d1408;python-2025;ep-03;2025-03-23 16:06:02
1447;844e6781-5883-4603-8e1d-7b1b897d1408;python-2025;ep-04;2025-03-23 16:06:04
1448;1fdb1c33-d189-4ae7-8c80-4cd35c36d460;python-2024;ep-02;2025-03-23 16:11:09
1449;ed5c4e7e-7bc4-4c14-a5d5-1d2c42378ce6;python-2025;ep-11;2025-03-23 16:58:33
1450;fc678b23-8a0c-4b57-9481-44e1d28e67d1;github-2025;ep-09;2025-03-23 17:04:17
1452;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-04;2025-03-23 17:54:48
1453;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-05;2025-03-23 18:29:52
1454;14141e39-1d4a-49ba-a74f-a9acc69cbbb5;python-2025;ep-01;2025-03-23 18:34:11
1455;14141e39-1d4a-49ba-a74f-a9acc69cbbb5;python-2025;ep-02;2025-03-23 18:34:13
1456;14141e39-1d4a-49ba-a74f-a9acc69cbbb5;python-2025;ep-03;2025-03-23 18:34:14
1457;14141e39-1d4a-49ba-a74f-a9acc69cbbb5;python-2025;ep-04;2025-03-23 18:34:16
1458;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-06;2025-03-23 19:04:35
1459;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-07;2025-03-23 19:14:24
1460;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-08;2025-03-23 19:44:37
1461;a67654d4-783d-4d55-a2f1-145c2cd4d297;estatistica-2024;ep-05;2025-03-23 19:49:27
1462;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;github-2025;ep-09;2025-03-23 20:00:51
1463;a68622ef-298d-47a5-8a87-cc438af76f84;github-2025;ep-05;2025-03-23 21:06:58
1464;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-01;2025-03-23 22:28:51
1465;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-02;2025-03-23 22:28:53
1466;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-03;2025-03-23 22:28:55
1467;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-04;2025-03-23 22:28:57
1468;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-05;2025-03-23 22:28:59
1469;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-06;2025-03-23 22:29:00
1470;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-07;2025-03-23 22:29:02
1471;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-08;2025-03-23 22:29:05
1472;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-09;2025-03-23 22:29:06
1473;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-10;2025-03-23 22:29:08
1474;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-11;2025-03-23 22:29:11
1475;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;python-2025;ep-12;2025-03-23 22:29:18
1476;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-01;2025-03-23 22:29:25
1477;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-02;2025-03-23 22:29:27
1478;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-03;2025-03-23 22:29:29
1479;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-04;2025-03-23 22:29:30
1480;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-05;2025-03-23 22:29:32
1481;5d3e2edc-8fae-4035-a214-04d2a3c7a30f;pandas-2024;ep-06;2025-03-23 22:29:33
